,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay,datetime
1267,15,1615,197,79,3,400,140,0,2022-07-12 00:00:01.267
1268,15,1659,61,45,3,400,70,1,2022-07-12 00:00:01.268
1269,15,1753,141,45,3,400,75,0,2022-07-12 00:00:01.269
1270,15,2116,221,45,3,400,75,1,2022-07-12 00:00:01.270
1271,15,2276,153,261,3,400,80,0,2022-07-12 00:00:01.271
1272,15,3494,153,154,3,400,65,0,2022-07-12 00:00:01.272
1273,15,452,170,75,3,400,70,0,2022-07-12 00:00:01.273
1274,15,960,243,45,3,400,295,1,2022-07-12 00:00:01.274
1275,15,973,258,79,3,400,145,1,2022-07-12 00:00:01.275
1276,16,2086,162,96,3,400,165,1,2022-07-12 00:00:01.276
1277,16,3133,96,60,3,400,130,0,2022-07-12 00:00:01.277
1278,16,2190,182,96,3,401,79,0,2022-07-12 00:00:01.278
1279,16,3132,60,96,3,401,108,0,2022-07-12 00:00:01.279
1280,3,1278,234,35,3,402,93,0,2022-07-12 00:00:01.280
1281,12,6384,34,208,3,402,198,1,2022-07-12 00:00:01.281
1282,12,6428,153,154,3,402,70,0,2022-07-12 00:00:01.282
1283,16,5975,208,84,3,402,72,1,2022-07-12 00:00:01.283
1284,13,163,35,154,3,404,396,1,2022-07-12 00:00:01.284
1285,0,3690,152,197,3,405,112,0,2022-07-12 00:00:01.285
1286,0,4127,22,233,3,405,123,0,2022-07-12 00:00:01.286
1287,1,1114,183,159,3,405,170,1,2022-07-12 00:00:01.287
1288,1,1648,264,80,3,405,185,0,2022-07-12 00:00:01.288
1289,1,1776,80,216,3,405,185,1,2022-07-12 00:00:01.289
1290,1,1794,100,80,3,405,195,0,2022-07-12 00:00:01.290
1291,1,1823,208,213,3,405,175,1,2022-07-12 00:00:01.291
1292,1,386,268,208,3,405,80,0,2022-07-12 00:00:01.292
1293,1,393,80,79,3,405,125,0,2022-07-12 00:00:01.293
1294,1,407,208,268,3,405,65,0,2022-07-12 00:00:01.294
1295,1,452,183,35,3,405,180,0,2022-07-12 00:00:01.295
1296,2,322,252,258,3,405,128,0,2022-07-12 00:00:01.296
1297,2,323,258,252,3,405,129,0,2022-07-12 00:00:01.297
1298,2,366,252,262,3,405,106,0,2022-07-12 00:00:01.298
1299,2,47,14,9,3,405,65,0,2022-07-12 00:00:01.299
1300,2,581,264,214,3,405,157,0,2022-07-12 00:00:01.300
1301,4,1131,96,80,3,405,250,0,2022-07-12 00:00:01.301
1302,4,1178,208,96,3,405,123,1,2022-07-12 00:00:01.302
1303,4,1535,96,217,3,405,340,1,2022-07-12 00:00:01.303
1304,4,1598,264,135,3,405,204,1,2022-07-12 00:00:01.304
1305,4,162,207,135,3,405,187,1,2022-07-12 00:00:01.305
1306,4,194,154,135,3,405,194,1,2022-07-12 00:00:01.306
1307,4,196,153,135,3,405,177,0,2022-07-12 00:00:01.307
1308,4,292,96,173,3,405,174,1,2022-07-12 00:00:01.308
1309,4,333,159,135,3,405,235,0,2022-07-12 00:00:01.309
1310,4,600,104,96,3,405,170,0,2022-07-12 00:00:01.310
1311,4,91,96,154,3,405,367,1,2022-07-12 00:00:01.311
1312,5,1183,209,16,3,405,135,0,2022-07-12 00:00:01.312
1313,5,1802,264,16,3,405,264,0,2022-07-12 00:00:01.313
1314,5,1979,27,16,3,405,69,0,2022-07-12 00:00:01.314
1315,5,2224,213,16,3,405,124,0,2022-07-12 00:00:01.315
1316,5,2305,172,197,3,405,90,0,2022-07-12 00:00:01.316
1317,5,2632,264,261,3,405,132,0,2022-07-12 00:00:01.317
1318,5,519,230,197,3,405,100,1,2022-07-12 00:00:01.318
1319,6,5581,118,16,3,405,134,1,2022-07-12 00:00:01.319
1320,6,7341,204,16,3,405,130,1,2022-07-12 00:00:01.320
1321,7,265,264,79,3,405,145,0,2022-07-12 00:00:01.321
1322,7,822,172,79,3,405,110,1,2022-07-12 00:00:01.322
1323,7,847,139,79,3,405,169,0,2022-07-12 00:00:01.323
1324,10,2735,80,162,3,405,70,0,2022-07-12 00:00:01.324
1325,10,2751,254,80,3,405,95,0,2022-07-12 00:00:01.325
1326,10,3026,194,154,3,405,70,0,2022-07-12 00:00:01.326
1327,10,3859,135,208,3,405,155,0,2022-07-12 00:00:01.327
1328,10,4093,193,117,3,405,50,0,2022-07-12 00:00:01.328
1329,10,4203,208,61,3,405,75,0,2022-07-12 00:00:01.329
1330,10,4343,208,85,3,405,85,0,2022-07-12 00:00:01.330
1331,11,6329,69,16,3,405,110,0,2022-07-12 00:00:01.331
1332,11,6437,234,71,3,405,117,0,2022-07-12 00:00:01.332
1333,11,6553,157,78,3,405,96,0,2022-07-12 00:00:01.333
1334,12,4465,114,261,3,405,59,0,2022-07-12 00:00:01.334
1335,12,4480,112,197,3,405,80,0,2022-07-12 00:00:01.335
1336,12,4487,135,261,3,405,199,0,2022-07-12 00:00:01.336
1337,12,4668,261,79,3,405,85,1,2022-07-12 00:00:01.337
1338,12,6816,254,79,3,405,131,0,2022-07-12 00:00:01.338
1339,12,6818,85,208,3,405,71,0,2022-07-12 00:00:01.339
1340,12,6925,154,252,3,405,164,0,2022-07-12 00:00:01.340
1341,13,8,264,253,3,405,101,1,2022-07-12 00:00:01.341
1342,14,1848,197,216,3,405,160,0,2022-07-12 00:00:01.342
1343,14,610,264,217,3,405,89,0,2022-07-12 00:00:01.343
1344,15,1175,264,202,3,405,105,0,2022-07-12 00:00:01.344
1345,15,1268,35,45,3,405,110,0,2022-07-12 00:00:01.345
1346,15,1310,45,228,3,405,70,1,2022-07-12 00:00:01.346
1347,15,153,153,79,3,405,115,0,2022-07-12 00:00:01.347
1348,15,162,139,153,3,405,250,1,2022-07-12 00:00:01.348
1349,15,1766,217,261,3,405,100,0,2022-07-12 00:00:01.349
1350,15,2038,91,75,3,405,95,0,2022-07-12 00:00:01.350
1351,15,208,264,217,3,405,95,1,2022-07-12 00:00:01.351
1352,15,2356,75,2,3,405,110,1,2022-07-12 00:00:01.352
1353,15,3403,129,2,3,405,135,1,2022-07-12 00:00:01.353
1354,15,346,261,217,3,405,105,0,2022-07-12 00:00:01.354
1355,15,356,79,129,3,405,145,0,2022-07-12 00:00:01.355
1356,15,410,175,217,3,405,245,1,2022-07-12 00:00:01.356
1357,15,533,129,153,3,405,205,1,2022-07-12 00:00:01.357
1358,15,650,2,175,3,405,165,0,2022-07-12 00:00:01.358
1359,15,798,153,262,3,405,90,0,2022-07-12 00:00:01.359
1360,16,2621,96,251,3,405,145,0,2022-07-12 00:00:01.360
1361,16,5899,58,208,3,405,87,0,2022-07-12 00:00:01.361
1362,17,2648,217,153,3,405,68,0,2022-07-12 00:00:01.362
1363,17,2703,251,60,3,405,86,0,2022-07-12 00:00:01.363
1364,17,2727,227,217,3,405,66,0,2022-07-12 00:00:01.364
1365,17,2821,160,217,3,405,87,0,2022-07-12 00:00:01.365
1366,17,2833,280,217,3,405,47,0,2022-07-12 00:00:01.366
1367,14,511,264,217,3,406,88,0,2022-07-12 00:00:01.367
1368,8,996,35,184,3,408,162,0,2022-07-12 00:00:01.368
1369,12,6331,65,253,3,408,184,0,2022-07-12 00:00:01.369
1370,12,6764,164,79,3,408,97,0,2022-07-12 00:00:01.370
1371,12,6843,72,208,3,408,68,0,2022-07-12 00:00:01.371
1372,12,6908,2,253,3,408,167,0,2022-07-12 00:00:01.372
1373,0,3656,166,197,3,410,60,0,2022-07-12 00:00:01.373
1374,0,4020,121,71,3,410,92,1,2022-07-12 00:00:01.374
1375,0,4327,106,197,3,410,105,1,2022-07-12 00:00:01.375
1376,0,4389,82,197,3,410,60,0,2022-07-12 00:00:01.376
1377,1,1154,227,80,3,410,170,1,2022-07-12 00:00:01.377
1378,1,1184,217,208,3,410,200,0,2022-07-12 00:00:01.378
1379,1,1397,208,241,3,410,165,1,2022-07-12 00:00:01.379
1380,1,1888,80,147,3,410,125,1,2022-07-12 00:00:01.380
1381,1,2412,154,80,3,410,185,1,2022-07-12 00:00:01.381
1382,1,374,280,208,3,410,205,0,2022-07-12 00:00:01.382
1383,1,538,44,80,3,410,185,0,2022-07-12 00:00:01.383
1384,1,543,213,208,3,410,195,0,2022-07-12 00:00:01.384
1385,1,634,241,208,3,410,190,0,2022-07-12 00:00:01.385
1386,4,1019,277,96,3,410,155,1,2022-07-12 00:00:01.386
1387,4,1701,96,104,3,410,178,1,2022-07-12 00:00:01.387
1388,4,378,244,135,3,410,61,0,2022-07-12 00:00:01.388
1389,4,580,153,58,3,410,230,0,2022-07-12 00:00:01.389
1390,5,1865,76,16,3,410,110,0,2022-07-12 00:00:01.390
1391,5,1922,184,85,3,410,75,1,2022-07-12 00:00:01.391
1392,5,2166,184,16,3,410,134,1,2022-07-12 00:00:01.392
1393,5,2490,214,197,3,410,196,0,2022-07-12 00:00:01.393
1394,5,2921,139,197,3,410,115,0,2022-07-12 00:00:01.394
1395,6,5070,78,268,3,410,142,1,2022-07-12 00:00:01.395
1396,6,5431,195,16,3,410,137,0,2022-07-12 00:00:01.396
1397,8,796,268,16,3,410,105,0,2022-07-12 00:00:01.397
1398,10,3268,5,80,3,410,45,0,2022-07-12 00:00:01.398
1399,10,3931,205,208,3,410,100,0,2022-07-12 00:00:01.399
1400,10,4031,181,208,3,410,115,0,2022-07-12 00:00:01.400
1401,10,4240,265,208,3,410,65,0,2022-07-12 00:00:01.401
1402,10,4250,20,208,3,410,135,0,2022-07-12 00:00:01.402
1403,12,4474,192,197,3,410,82,0,2022-07-12 00:00:01.403
1404,12,4687,137,261,3,410,56,1,2022-07-12 00:00:01.404
1405,12,4716,160,261,3,410,110,0,2022-07-12 00:00:01.405
1406,12,4800,261,154,3,410,115,1,2022-07-12 00:00:01.406
1407,12,7780,271,261,3,410,64,0,2022-07-12 00:00:01.407
1408,14,62,79,60,3,410,189,0,2022-07-12 00:00:01.408
1409,14,632,44,217,3,410,87,0,2022-07-12 00:00:01.409
1410,15,1021,175,33,3,410,85,0,2022-07-12 00:00:01.410
1411,15,1087,61,33,3,410,80,1,2022-07-12 00:00:01.411
1412,15,1132,18,217,3,410,160,0,2022-07-12 00:00:01.412
1413,15,1140,277,129,3,410,145,1,2022-07-12 00:00:01.413
1414,15,1163,253,264,3,410,85,0,2022-07-12 00:00:01.414
1415,15,1218,2,153,3,410,100,0,2022-07-12 00:00:01.415
1416,15,1246,217,268,3,410,175,1,2022-07-12 00:00:01.416
1417,15,1253,147,277,3,410,55,0,2022-07-12 00:00:01.417
1418,15,1279,217,45,3,410,255,1,2022-07-12 00:00:01.418
1419,15,1316,129,198,3,410,65,0,2022-07-12 00:00:01.419
1420,15,1422,243,253,3,410,100,0,2022-07-12 00:00:01.420
1421,15,1546,79,243,3,410,150,0,2022-07-12 00:00:01.421
1422,15,2349,12,175,3,410,145,1,2022-07-12 00:00:01.422
1423,15,2449,146,129,3,410,85,1,2022-07-12 00:00:01.423
1424,15,2654,233,45,3,410,60,0,2022-07-12 00:00:01.424
1425,15,2810,153,44,3,410,65,0,2022-07-12 00:00:01.425
1426,15,3763,202,261,3,410,105,0,2022-07-12 00:00:01.426
1427,15,468,111,34,3,410,65,0,2022-07-12 00:00:01.427
1428,15,524,75,172,3,410,85,0,2022-07-12 00:00:01.428
1429,15,661,217,79,3,410,110,1,2022-07-12 00:00:01.429
1430,15,891,182,173,3,410,200,1,2022-07-12 00:00:01.430
1431,16,2309,16,135,3,410,129,1,2022-07-12 00:00:01.431
1432,16,3051,147,135,3,410,146,0,2022-07-12 00:00:01.432
1433,16,3130,78,96,3,410,63,1,2022-07-12 00:00:01.433
1434,17,7258,273,208,3,410,140,0,2022-07-12 00:00:01.434
1435,5,2053,205,16,3,412,153,1,2022-07-12 00:00:01.435
1436,12,6670,248,253,3,413,65,0,2022-07-12 00:00:01.436
1437,13,341,234,208,3,413,134,0,2022-07-12 00:00:01.437
1438,12,7003,252,154,3,414,156,0,2022-07-12 00:00:01.438
1439,1,1241,221,80,3,415,205,0,2022-07-12 00:00:01.439
1440,1,1258,154,268,3,415,215,0,2022-07-12 00:00:01.440
1441,1,1273,177,80,3,415,100,0,2022-07-12 00:00:01.441
1442,1,1461,173,80,3,415,185,1,2022-07-12 00:00:01.442
1443,1,1533,16,80,3,415,150,0,2022-07-12 00:00:01.443
1444,1,501,27,80,3,415,130,0,2022-07-12 00:00:01.444
1445,1,505,148,260,3,415,245,1,2022-07-12 00:00:01.445
1446,2,236,214,243,3,415,145,0,2022-07-12 00:00:01.446
1447,3,117,148,198,3,415,204,1,2022-07-12 00:00:01.447
1448,3,133,148,241,3,415,192,0,2022-07-12 00:00:01.448
1449,4,40,154,96,3,415,317,1,2022-07-12 00:00:01.449
1450,5,1702,153,16,3,415,225,0,2022-07-12 00:00:01.450
1451,5,1879,159,104,3,415,193,0,2022-07-12 00:00:01.451
1452,5,1900,172,16,3,415,134,0,2022-07-12 00:00:01.452
1453,5,1965,162,177,3,415,60,0,2022-07-12 00:00:01.453
1454,5,2069,234,16,3,415,125,0,2022-07-12 00:00:01.454
1455,5,2449,33,261,3,415,259,1,2022-07-12 00:00:01.455
1456,5,2648,275,16,3,415,72,1,2022-07-12 00:00:01.456
1457,5,2685,159,173,3,415,170,0,2022-07-12 00:00:01.457
1458,6,5221,104,275,3,415,84,0,2022-07-12 00:00:01.458
1459,6,5228,19,16,3,415,69,0,2022-07-12 00:00:01.459
1460,6,5414,78,35,3,415,93,0,2022-07-12 00:00:01.460
1461,6,7099,208,71,3,415,68,0,2022-07-12 00:00:01.461
1462,10,2786,116,80,3,415,110,1,2022-07-12 00:00:01.462
1463,11,6590,134,71,3,415,110,1,2022-07-12 00:00:01.463
1464,12,6427,208,27,3,415,103,1,2022-07-12 00:00:01.464
1465,12,6529,91,208,3,415,177,0,2022-07-12 00:00:01.465
1466,13,237,221,253,3,415,353,1,2022-07-12 00:00:01.466
1467,13,323,216,79,3,415,271,0,2022-07-12 00:00:01.467
1468,13,434,208,61,3,415,75,1,2022-07-12 00:00:01.468
1469,13,835,35,208,3,415,173,0,2022-07-12 00:00:01.469
1470,14,195,216,217,3,415,317,0,2022-07-12 00:00:01.470
1471,15,1587,155,75,3,415,65,0,2022-07-12 00:00:01.471
1472,15,1590,207,153,3,415,60,0,2022-07-12 00:00:01.472
1473,15,1944,243,202,3,415,95,0,2022-07-12 00:00:01.473
1474,15,1980,277,147,3,415,50,1,2022-07-12 00:00:01.474
1475,15,3238,58,175,3,415,85,1,2022-07-12 00:00:01.475
1476,15,3773,261,153,3,415,85,1,2022-07-12 00:00:01.476
1477,15,407,104,147,3,415,70,0,2022-07-12 00:00:01.477
1478,15,653,202,154,3,415,75,1,2022-07-12 00:00:01.478
1479,15,694,262,243,3,415,85,0,2022-07-12 00:00:01.479
1480,15,729,217,153,3,415,65,0,2022-07-12 00:00:01.480
1481,15,805,198,75,3,415,85,0,2022-07-12 00:00:01.481
1482,15,951,45,175,3,415,130,0,2022-07-12 00:00:01.482
1483,12,6566,261,253,3,416,143,0,2022-07-12 00:00:01.483
1484,13,528,197,208,3,416,84,0,2022-07-12 00:00:01.484
1485,12,6935,262,6,3,417,64,0,2022-07-12 00:00:01.485
1486,13,602,208,78,3,418,111,0,2022-07-12 00:00:01.486
1487,5,2555,159,213,3,419,186,1,2022-07-12 00:00:01.487
1488,5,2683,78,183,3,419,159,0,2022-07-12 00:00:01.488
1489,5,2839,78,16,3,419,135,0,2022-07-12 00:00:01.489
1490,8,1612,78,173,3,419,148,0,2022-07-12 00:00:01.490
1491,13,998,173,208,3,419,178,0,2022-07-12 00:00:01.491
1492,14,1631,78,60,3,419,95,0,2022-07-12 00:00:01.492
1493,17,2681,71,60,3,419,86,0,2022-07-12 00:00:01.493
1494,0,3697,152,85,3,420,60,0,2022-07-12 00:00:01.494
1495,0,3716,247,197,3,420,99,1,2022-07-12 00:00:01.495
1496,0,3721,171,85,3,420,59,0,2022-07-12 00:00:01.496
1497,0,3891,175,85,3,420,84,1,2022-07-12 00:00:01.497
1498,0,3982,94,85,3,420,95,0,2022-07-12 00:00:01.498
1499,0,4098,233,148,3,420,135,0,2022-07-12 00:00:01.499
1500,0,4301,139,233,3,420,105,0,2022-07-12 00:00:01.500
1501,0,4314,85,209,3,420,114,0,2022-07-12 00:00:01.501
1502,0,4328,197,139,3,420,103,0,2022-07-12 00:00:01.502
1503,0,4356,123,177,3,420,55,0,2022-07-12 00:00:01.503
1504,1,1088,33,159,3,420,125,1,2022-07-12 00:00:01.504
1505,1,1164,80,198,3,420,80,0,2022-07-12 00:00:01.505
1506,1,1310,80,134,3,420,160,0,2022-07-12 00:00:01.506
1507,1,1352,18,80,3,420,65,0,2022-07-12 00:00:01.507
1508,1,1363,233,183,3,420,130,0,2022-07-12 00:00:01.508
1509,1,1364,154,208,3,420,250,0,2022-07-12 00:00:01.509
1510,1,1590,80,96,3,420,195,0,2022-07-12 00:00:01.510
1511,1,1629,234,80,3,420,215,0,2022-07-12 00:00:01.511
1512,1,1841,251,80,3,420,150,0,2022-07-12 00:00:01.512
1513,1,2303,208,80,3,420,155,1,2022-07-12 00:00:01.513
1514,1,385,45,80,3,420,215,0,2022-07-12 00:00:01.514
1515,1,457,173,183,3,420,65,0,2022-07-12 00:00:01.515
1516,1,555,61,80,3,420,180,0,2022-07-12 00:00:01.516
1517,1,59,148,253,3,420,405,0,2022-07-12 00:00:01.517
1518,1,707,159,80,3,420,250,0,2022-07-12 00:00:01.518
1519,1,716,208,173,3,420,155,0,2022-07-12 00:00:01.519
1520,1,732,236,80,3,420,200,0,2022-07-12 00:00:01.520
1521,1,937,35,183,3,420,215,0,2022-07-12 00:00:01.521
1522,2,181,14,98,3,420,60,0,2022-07-12 00:00:01.522
1523,2,244,252,154,3,420,155,0,2022-07-12 00:00:01.523
1524,2,307,227,253,3,420,86,0,2022-07-12 00:00:01.524
1525,2,30,214,35,3,420,320,1,2022-07-12 00:00:01.525
1526,2,315,253,252,3,420,124,0,2022-07-12 00:00:01.526
1527,2,347,202,252,3,420,120,0,2022-07-12 00:00:01.527
1528,2,371,262,252,3,420,112,0,2022-07-12 00:00:01.528
1529,2,41,14,23,3,420,77,1,2022-07-12 00:00:01.529
1530,2,515,264,252,3,420,173,0,2022-07-12 00:00:01.530
1531,2,527,44,252,3,420,160,0,2022-07-12 00:00:01.531
1532,2,603,153,252,3,420,160,0,2022-07-12 00:00:01.532
1533,2,641,217,252,3,420,188,0,2022-07-12 00:00:01.533
1534,2,65,252,151,3,420,131,0,2022-07-12 00:00:01.534
1535,2,660,252,80,3,420,230,0,2022-07-12 00:00:01.535
1536,2,665,80,252,3,420,267,0,2022-07-12 00:00:01.536
1537,2,699,111,252,3,420,67,0,2022-07-12 00:00:01.537
1538,3,1060,18,148,3,420,205,1,2022-07-12 00:00:01.538
1539,3,1203,43,241,3,420,186,0,2022-07-12 00:00:01.539
1540,3,1240,60,35,3,420,123,0,2022-07-12 00:00:01.540
1541,3,1275,35,173,3,420,194,1,2022-07-12 00:00:01.541
1542,3,1281,35,234,3,420,108,1,2022-07-12 00:00:01.542
1543,3,1297,35,221,3,420,109,0,2022-07-12 00:00:01.543
1544,3,204,253,160,3,420,82,0,2022-07-12 00:00:01.544
1545,3,231,261,160,3,420,117,0,2022-07-12 00:00:01.545
1546,3,262,160,262,3,420,83,0,2022-07-12 00:00:01.546
1547,3,418,213,35,3,420,172,0,2022-07-12 00:00:01.547
1548,3,521,96,173,3,420,170,1,2022-07-12 00:00:01.548
1549,3,620,129,148,3,420,199,1,2022-07-12 00:00:01.549
1550,3,661,273,173,3,420,178,0,2022-07-12 00:00:01.550
1551,3,703,148,260,3,420,227,0,2022-07-12 00:00:01.551
1552,3,741,173,260,3,420,157,1,2022-07-12 00:00:01.552
1553,3,920,208,35,3,420,131,1,2022-07-12 00:00:01.553
1554,4,1130,80,96,3,420,198,0,2022-07-12 00:00:01.554
1555,4,1559,78,135,3,420,209,0,2022-07-12 00:00:01.555
1556,4,1573,18,135,3,420,57,0,2022-07-12 00:00:01.556
1557,4,276,96,241,3,420,191,0,2022-07-12 00:00:01.557
1558,4,448,96,253,3,420,396,1,2022-07-12 00:00:01.558
1559,4,618,96,277,3,420,179,1,2022-07-12 00:00:01.559
1560,5,1004,279,16,3,420,122,1,2022-07-12 00:00:01.560
1561,5,1012,135,16,3,420,130,0,2022-07-12 00:00:01.561
1562,5,1103,148,261,3,420,342,0,2022-07-12 00:00:01.562
1563,5,1108,197,60,3,420,156,0,2022-07-12 00:00:01.563
1564,5,1163,96,85,3,420,128,0,2022-07-12 00:00:01.564
1565,5,1232,261,85,3,420,221,1,2022-07-12 00:00:01.565
1566,5,1235,96,261,3,420,327,1,2022-07-12 00:00:01.566
1567,5,1273,61,16,3,420,115,0,2022-07-12 00:00:01.567
1568,5,1402,277,177,3,420,122,0,2022-07-12 00:00:01.568
1569,5,1415,244,85,3,420,185,0,2022-07-12 00:00:01.569
1570,5,1477,208,16,3,420,125,1,2022-07-12 00:00:01.570
1571,5,1498,104,159,3,420,174,1,2022-07-12 00:00:01.571
1572,5,1547,159,16,3,420,164,0,2022-07-12 00:00:01.572
1573,5,1550,153,197,3,420,193,0,2022-07-12 00:00:01.573
1574,5,1769,16,173,3,420,82,0,2022-07-12 00:00:01.574
1575,5,1821,183,148,3,420,176,0,2022-07-12 00:00:01.575
1576,5,1996,197,159,3,420,175,1,2022-07-12 00:00:01.576
1577,5,2094,186,16,3,420,113,0,2022-07-12 00:00:01.577
1578,5,210,153,148,3,420,295,1,2022-07-12 00:00:01.578
1579,5,2120,208,85,3,420,90,1,2022-07-12 00:00:01.579
1580,5,2145,228,16,3,420,179,0,2022-07-12 00:00:01.580
1581,5,2147,182,16,3,420,184,0,2022-07-12 00:00:01.581
1582,5,2178,85,60,3,420,116,0,2022-07-12 00:00:01.582
1583,5,2236,80,197,3,420,142,0,2022-07-12 00:00:01.583
1584,5,2276,173,159,3,420,150,1,2022-07-12 00:00:01.584
1585,5,2298,267,16,3,420,105,0,2022-07-12 00:00:01.585
1586,5,2452,198,159,3,420,175,1,2022-07-12 00:00:01.586
1587,5,2533,35,173,3,420,205,0,2022-07-12 00:00:01.587
1588,5,2599,197,217,3,420,212,1,2022-07-12 00:00:01.588
1589,5,2610,80,16,3,420,130,1,2022-07-12 00:00:01.589
1590,5,2630,197,35,3,420,166,0,2022-07-12 00:00:01.590
1591,5,2646,217,16,3,420,208,0,2022-07-12 00:00:01.591
1592,5,2663,148,154,3,420,394,1,2022-07-12 00:00:01.592
1593,5,2787,99,197,3,420,81,1,2022-07-12 00:00:01.593
1594,5,2923,197,173,3,420,198,0,2022-07-12 00:00:01.594
1595,5,2927,197,172,3,420,95,1,2022-07-12 00:00:01.595
1596,5,2937,195,85,3,420,84,0,2022-07-12 00:00:01.596
1597,5,2944,85,96,3,420,107,1,2022-07-12 00:00:01.597
1598,5,2952,277,159,3,420,159,1,2022-07-12 00:00:01.598
1599,5,339,162,16,3,420,95,0,2022-07-12 00:00:01.599
1600,5,749,145,261,3,420,57,1,2022-07-12 00:00:01.600
1601,6,5136,101,16,3,420,97,1,2022-07-12 00:00:01.601
1602,6,5267,48,16,3,420,129,0,2022-07-12 00:00:01.602
1603,6,5484,87,16,3,420,80,0,2022-07-12 00:00:01.603
1604,6,5580,268,78,3,420,123,0,2022-07-12 00:00:01.604
1605,6,7307,35,85,3,420,150,0,2022-07-12 00:00:01.605
1606,7,128,79,80,3,420,110,0,2022-07-12 00:00:01.606
1607,7,401,79,154,3,420,145,0,2022-07-12 00:00:01.607
1608,7,766,153,79,3,420,110,0,2022-07-12 00:00:01.608
1609,8,1091,139,173,3,420,144,0,2022-07-12 00:00:01.609
1610,8,1206,234,173,3,420,131,0,2022-07-12 00:00:01.610
1611,8,1218,175,267,3,420,154,0,2022-07-12 00:00:01.611
1612,8,1222,221,104,3,420,171,1,2022-07-12 00:00:01.612
1613,8,1601,80,173,3,420,149,0,2022-07-12 00:00:01.613
1614,8,363,159,16,3,420,153,0,2022-07-12 00:00:01.614
1615,8,481,45,173,3,420,140,0,2022-07-12 00:00:01.615
1616,8,60,154,16,3,420,250,0,2022-07-12 00:00:01.616
1617,8,754,132,45,3,420,110,0,2022-07-12 00:00:01.617
1618,8,868,197,16,3,420,156,0,2022-07-12 00:00:01.618
1619,10,2710,290,80,3,420,75,0,2022-07-12 00:00:01.619
1620,10,2818,180,80,3,420,125,0,2022-07-12 00:00:01.620
1621,10,2903,288,80,3,420,140,0,2022-07-12 00:00:01.621
1622,10,3049,243,154,3,420,50,0,2022-07-12 00:00:01.622
1623,10,3244,80,41,3,420,80,0,2022-07-12 00:00:01.623
1624,10,3616,139,183,3,420,170,1,2022-07-12 00:00:01.624
1625,10,3624,223,183,3,420,100,0,2022-07-12 00:00:01.625
1626,10,3629,183,33,3,420,145,0,2022-07-12 00:00:01.626
1627,10,3678,183,275,3,420,85,0,2022-07-12 00:00:01.627
1628,10,4093,117,208,3,420,65,0,2022-07-12 00:00:01.628
1629,10,4100,285,208,3,420,110,0,2022-07-12 00:00:01.629
1630,10,4132,208,172,3,420,90,1,2022-07-12 00:00:01.630
1631,10,4280,132,208,3,420,130,0,2022-07-12 00:00:01.631
1632,10,4534,159,290,3,420,220,0,2022-07-12 00:00:01.632
1633,11,6315,233,173,3,420,120,0,2022-07-12 00:00:01.633
1634,11,6327,60,71,3,420,101,1,2022-07-12 00:00:01.634
1635,11,6331,233,159,3,420,101,0,2022-07-12 00:00:01.635
1636,11,6382,21,85,3,420,60,0,2022-07-12 00:00:01.636
1637,11,6384,135,71,3,420,135,0,2022-07-12 00:00:01.637
1638,11,6396,268,233,3,420,121,0,2022-07-12 00:00:01.638
1639,11,6578,58,85,3,420,59,0,2022-07-12 00:00:01.639
1640,11,6581,233,35,3,420,130,0,2022-07-12 00:00:01.640
1641,11,6628,80,71,3,420,131,0,2022-07-12 00:00:01.641
1642,11,6680,17,85,3,420,79,0,2022-07-12 00:00:01.642
1643,11,6718,174,71,3,420,105,0,2022-07-12 00:00:01.643
1644,12,4594,56,197,3,420,63,0,2022-07-12 00:00:01.644
1645,12,4626,253,154,3,420,75,0,2022-07-12 00:00:01.645
1646,12,6329,253,6,3,420,86,0,2022-07-12 00:00:01.646
1647,12,6703,16,208,3,420,117,0,2022-07-12 00:00:01.647
1648,12,6738,15,79,3,420,55,0,2022-07-12 00:00:01.648
1649,13,144,253,79,3,420,165,0,2022-07-12 00:00:01.649
1650,13,373,159,208,3,420,157,0,2022-07-12 00:00:01.650
1651,13,415,198,79,3,420,186,0,2022-07-12 00:00:01.651
1652,13,440,264,79,3,420,155,1,2022-07-12 00:00:01.652
1653,13,536,208,159,3,420,132,1,2022-07-12 00:00:01.653
1654,13,603,78,208,3,420,127,0,2022-07-12 00:00:01.654
1655,13,819,96,208,3,420,162,0,2022-07-12 00:00:01.655
1656,13,934,128,154,3,420,343,0,2022-07-12 00:00:01.656
1657,14,1059,244,60,3,420,160,0,2022-07-12 00:00:01.657
1658,14,1123,197,60,3,420,158,0,2022-07-12 00:00:01.658
1659,14,1274,182,216,3,420,93,0,2022-07-12 00:00:01.659
1660,14,127,184,217,3,420,249,0,2022-07-12 00:00:01.660
1661,14,1428,173,60,3,420,98,0,2022-07-12 00:00:01.661
1662,14,1455,277,60,3,420,100,1,2022-07-12 00:00:01.662
1663,14,1507,45,60,3,420,97,0,2022-07-12 00:00:01.663
1664,14,1567,134,60,3,420,87,0,2022-07-12 00:00:01.664
1665,14,1935,43,216,3,420,81,1,2022-07-12 00:00:01.665
1666,14,2023,35,78,3,420,100,0,2022-07-12 00:00:01.666
1667,14,2116,159,35,3,420,65,0,2022-07-12 00:00:01.667
1668,14,2117,35,159,3,420,82,0,2022-07-12 00:00:01.668
